Interval=	0.001 s
ExcelDateTime=	4.6199557208069433e+004	6/26/2026 13:22:22.777199
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
0.242	0.0153125	0.0196875	0.19875	0.3390625	-0.314375	-0.000625
0.243	0.0134375	0.01875	0.1975	0.339375	-0.31625	-0.0028125
0.244	0.01875	0.0203125	0.196875	0.3421875	-0.3171875	-0.0028125
0.245	0.015	0.020625	0.1990625	0.3375	-0.315	-0.00375
0.246	0.014375	0.019375	0.1978125	0.3396875	-0.314375	0.0003125
0.247	0.015625	0.0196875	0.198125	0.339375	-0.3140625	-0.001875
0.248	0.0159375	0.018125	0.1996875	0.338125	-0.3140625	-0.005625
0.249	0.016875	0.0196875	0.198125	0.3425	-0.315625	-0.0015625
0.25	0.015	0.0196875	0.198125	0.340625	-0.3128125	0
0.251	0.0153125	0.015625	0.1990625	0.3396875	-0.3165625	-0.0046875
0.252	0.0165625	0.019375	0.198125	0.34	-0.3140625	-0.005
0.253	0.0165625	0.0190625	0.1959375	0.340625	-0.316875	-0.004375
0.254	0.015625	0.0178125	0.1975	0.3384375	-0.3134375	-0.0015625
0.255	0.0140625	0.018125	0.2003125	0.3390625	-0.315	-0.00625
0.256	0.0128125	0.0178125	0.1978125	0.3390625	-0.315625	-0.0046875
0.257	0.0140625	0.0184375	0.1984375	0.33875	-0.314375	-0.003125
0.258	0.0153125	0.020625	0.19875	0.3390625	-0.3134375	-0.0021875
0.259	0.01375	0.0178125	0.1984375	0.338125	-0.3159375	-0.0034375
0.26	0.0146875	0.0209375	0.1984375	0.3365625	-0.3146875	-0.0021875
0.261	0.0128125	0.02	0.198125	0.3371875	-0.3128125	-0.0021875
0.262	0.0153125	0.01875	0.19875	0.3378125	-0.3153125	-0.003125
0.263	0.0115625	0.0178125	0.1990625	0.33875	-0.315	-0.0021875
0.264	0.01625	0.02	0.199375	0.3371875	-0.314375	-0.00125
0.265	0.0175	0.019375	0.1971875	0.33875	-0.315	-0.00625
0.266	0.0171875	0.0184375	0.201875	0.3365625	-0.31375	-0.00375
0.267	0.0171875	0.0159375	0.1959375	0.33875	-0.3159375	-0.005625
0.268	0.0171875	0.016875	0.1978125	0.3371875	-0.315625	-0.0021875
0.269	0.0190625	0.018125	0.2003125	0.34125	-0.3140625	-0.0040625
0.27	0.015	0.0203125	0.19875	0.338125	-0.3165625	-0.0040625
0.271	0.0153125	0.01875	0.19875	0.3403125	-0.315625	-0.0028125
0.272	0.0153125	0.01625	0.1978125	0.3371875	-0.31625	-0.005
0.273	0.0165625	0.018125	0.1975	0.3390625	-0.313125	-0.003125
0.274	0.0153125	0.0203125	0.19875	0.3384375	-0.314375	-0.00125
0.275	0.0159375	0.018125	0.1990625	0.339375	-0.3153125	-0.004375
0.276	0.016875	0.02	0.1965625	0.339375	-0.3165625	-0.0025
0.277	0.0159375	0.023125	0.1984375	0.3409375	-0.313125	-0.005
0.278	0.015625	0.0175	0.1965625	0.340625	-0.3134375	-0.0015625
0.279	0.0146875	0.02	0.1984375	0.338125	-0.3146875	-0.00375
