Interval=	0.001 s
ExcelDateTime=	4.6199458041968843e+004	6/26/2026 10:59:34.826108
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6
Range=	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V	10.000 V
0.256	0.006875	-0.0003125	0.005	0.0128125	0.0003125	-0.0021875
0.257	0.01	-0.0015625	0.004375	0.011875	0.0021875	-0.0040625
0.258	0.0071875	-0.00125	0.0040625	0.0128125	0.0053125	-0.000625
0.259	0.0078125	-0.0021875	0.004375	0.0146875	0.000625	0.0003125
0.26	0.0078125	0	0.0065625	0.015625	0.0028125	0.0015625
0.261	0.009375	0.0009375	0.0046875	0.015	0.003125	0.000625
0.262	0.005625	-0.0040625	0.0059375	0.0140625	0.0034375	0.003125
0.263	0.0059375	-0.0028125	0.00375	0.015625	0.001875	0
0.264	0.00625	-0.004375	0.004375	0.013125	0.004375	-0.0009375
0.265	0.008125	-0.0009375	0.0040625	0.0146875	0.004375	-0.0034375
0.266	0.00625	-0.001875	0.0059375	0.0128125	0.006875	-0.0003125
0.267	0.0046875	-0.0003125	0.0053125	0.0140625	0.005	0.0003125
0.268	0.0059375	0	0.0034375	0.014375	0.00375	0.0015625
0.269	0.0053125	-0.0009375	0.00375	0.0175	0.001875	-0.00125
0.27	0.0028125	-0.0003125	0.0015625	0.01375	0.0025	-0.00125
0.271	0.0084375	-0.0025	0.0028125	0.014375	0.0034375	0.0009375
0.272	0.00875	-0.0040625	0.004375	0.01375	0	0.00125
0.273	0.008125	-0.0021875	0.004375	0.0159375	0.0046875	-0.0003125
0.274	0.0071875	-0.0021875	0.0028125	0.015625	0.0053125	-0.00125
0.275	0.0059375	-0.0015625	0.0078125	0.0153125	0.005	0.003125
0.276	0.0071875	0.0003125	0.005625	0.0159375	0.004375	0.000625
0.277	0.0075	-0.0009375	0.004375	0.015	0.0034375	0.0009375
0.278	0.008125	0.00125	0.004375	0.014375	0.00625	-0.0003125
0.279	0.0059375	-0.004375	0.0065625	0.0146875	0.0015625	0.0015625
0.28	0.0053125	-0.0003125	0.0034375	0.0153125	0.0025	0.0025
0.281	0.006875	-0.0003125	0.0040625	0.0146875	0.003125	-0.0021875
0.282	0.0075	-0.001875	0.00625	0.0109375	0.00375	-0.0015625
0.283	0.0096875	-0.00625	0.008125	0.0146875	0.000625	0.0015625
0.284	0.009375	-0.0021875	0.003125	0.0159375	0.004375	-0.0021875
0.285	0.006875	0.0003125	0.00375	0.0128125	0.0021875	0.000625
